1 second data,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11
27531.00,-50.50,-74.30,57.90,50.00,53.70,55.50,50.30,41.20,44.80,48.30,46.70
27532.00,-50.40,-74.00,58.00,50.00,53.70,55.60,50.30,41.20,44.80,48.30,46.80
27533.00,-50.30,-73.90,58.00,49.90,53.70,55.60,50.30,41.20,44.80,48.30,46.80
27534.00,-50.30,-73.60,58.10,49.90,53.70,55.60,50.30,41.20,44.80,48.40,46.80
27535.00,-50.40,-73.20,58.10,49.90,53.70,55.60,50.30,41.20,44.80,48.40,46.80
27536.00,-49.90,-72.40,58.20,49.90,53.70,55.60,50.30,41.30,44.70,48.50,46.80
27537.00,-50.10,-72.30,58.20,49.80,53.70,55.50,50.30,41.30,44.70,48.50,46.90
27538.00,-49.90,-71.90,58.30,49.90,53.80,55.50,50.30,41.40,44.70,48.60,46.90
27539.00,-49.90,-72.00,58.30,49.80,53.80,55.50,50.30,41.40,44.70,48.60,46.90
27540.00,-50.10,-72.10,58.40,49.90,53.80,55.40,50.30,41.50,44.70,48.70,47.00
27541.00,-50.00,-72.00,58.50,49.90,53.80,55.30,50.30,41.60,44.70,48.70,47.00
27542.00,-49.80,-71.70,58.70,50.00,53.80,55.20,50.30,41.70,44.60,48.60,47.10
27543.00,-49.70,-71.40,58.70,50.00,53.80,55.10,50.30,41.80,44.60,48.60,47.10
27544.00,-50.20,-72.10,58.70,50.00,53.80,54.90,50.40,41.90,44.60,48.40,47.10
27545.00,-50.60,-72.80,58.80,50.00,53.80,54.80,50.40,41.90,44.50,48.40,47.20
27546.00,-50.40,-72.70,58.80,50.00,53.80,54.60,50.30,42.00,44.50,48.40,47.20
27547.00,-50.20,-72.50,58.90,50.10,53.80,54.60,50.30,42.00,44.50,48.40,47.10
27548.00,-50.40,-72.60,58.80,50.10,53.80,54.60,50.40,42.00,44.50,48.40,47.10
27549.00,-50.20,-72.50,58.90,50.20,53.80,54.60,50.30,41.90,44.40,48.30,47.10
27550.00,-50.00,-72.20,58.90,50.20,53.70,54.60,50.30,41.90,44.40,48.30,47.00
27551.00,-50.60,-73.00,58.80,50.20,53.80,54.70,50.30,41.90,44.40,48.30,47.10
27552.00,-50.60,-73.10,58.80,50.20,53.80,54.70,50.30,41.80,44.40,48.20,47.00
27553.00,-50.20,-72.60,58.70,50.20,53.70,54.80,50.30,41.70,44.50,48.10,47.00
27554.00,-50.40,-72.90,58.60,50.20,53.80,54.80,50.30,41.60,44.50,48.10,47.00
27555.00,-50.70,-73.00,58.50,50.30,53.70,54.90,50.20,41.50,44.50,48.10,46.90
27556.00,-50.30,-72.60,58.40,50.20,53.70,54.90,50.20,41.30,44.50,48.10,46.90
27557.00,-50.80,-73.30,58.20,50.20,53.80,55.10,50.30,41.20,44.50,48.10,46.90
27558.00,-50.60,-73.00,58.10,50.10,53.80,55.20,50.30,41.20,44.60,48.10,46.80
27559.00,-50.30,-72.50,58.10,50.10,53.70,55.10,50.20,41.10,44.60,48.10,46.70
27560.00,-50.80,-73.20,58.00,50.10,53.80,55.30,50.30,41.10,44.70,48.10,46.70
27561.00,-50.80,-73.10,58.00,50.00,53.80,55.40,50.20,41.10,44.70,48.20,46.70
27562.00,-50.80,-73.00,58.00,50.00,53.80,55.50,50.30,41.10,44.80,48.20,46.80
27563.00,-50.70,-72.60,58.00,50.00,53.80,55.50,50.30,41.10,44.80,48.20,46.70
27564.00,-51.30,-73.40,58.00,49.90,53.80,55.60,50.30,41.20,44.80,48.30,46.80
27565.00,-50.50,-72.50,58.20,49.80,53.80,55.50,50.30,41.20,44.80,48.40,46.80
27566.00,-50.90,-72.80,58.20,49.80,53.80,55.60,50.30,41.30,44.80,48.40,46.90
27567.00,-50.70,-72.60,58.20,49.80,53.80,55.50,50.30,41.30,44.70,48.50,46.90
27568.00,-50.70,-72.70,58.30,49.80,53.80,55.50,50.30,41.40,44.70,48.60,46.90
27569.00,-51.00,-72.70,58.30,49.80,53.90,55.40,50.30,41.50,44.70,48.60,47.00
27570.00,-50.70,-72.80,58.40,49.80,53.80,55.40,50.40,41.60,44.70,48.60,47.00
27571.00,-50.70,-72.80,58.50,49.90,53.80,55.30,50.40,41.70,44.70,48.60,47.10
27572.00,-51.20,-73.20,58.60,49.90,53.90,55.20,50.40,41.80,44.70,48.60,47.10
27573.00,-51.00,-72.60,58.60,49.90,53.90,55.00,50.40,41.90,44.60,48.50,47.10
27574.00,-51.00,-72.50,58.70,50.00,53.80,54.90,50.40,41.90,44.60,48.50,47.20
27575.00,-50.80,-72.50,58.80,50.00,53.80,54.80,50.30,42.00,44.50,48.40,47.20
27576.00,-51.00,-72.80,58.80,50.00,53.80,54.70,50.30,42.00,44.50,48.50,47.20
27577.00,-51.30,-73.20,58.80,50.00,53.80,54.60,50.40,42.00,44.50,48.40,47.20
27578.00,-50.80,-72.70,58.90,50.10,53.80,54.60,50.30,42.00,44.50,48.40,47.10
27579.00,-50.70,-72.80,58.90,50.10,53.80,54.60,50.30,42.00,44.40,48.30,47.10
27580.00,-50.70,-73.30,58.90,50.10,53.80,54.70,50.30,42.00,44.40,48.30,47.00
27581.00,-50.70,-73.40,58.80,50.10,53.80,54.70,50.30,41.90,44.40,48.20,47.00
27582.00,-50.10,-73.00,58.80,50.10,53.70,54.80,50.30,41.80,44.40,48.20,47.00
27583.00,-50.70,-73.30,58.70,50.10,53.70,54.80,50.20,41.70,44.40,48.10,47.00
27584.00,-50.50,-73.20,58.70,50.20,53.70,54.70,50.20,41.60,44.40,48.10,47.00
27585.00,-50.60,-73.30,58.60,50.20,53.70,54.80,50.20,41.50,44.40,48.00,46.90
27586.00,-50.70,-73.10,58.50,50.20,53.70,54.90,50.20,41.40,44.50,48.00,46.90
27587.00,-50.80,-73.10,58.30,50.10,53.70,55.00,50.20,41.40,44.50,48.00,46.80
27588.00,-50.90,-73.10,58.20,50.10,53.70,55.00,50.20,41.30,44.50,48.10,46.80
27589.00,-51.00,-73.60,58.10,50.00,53.70,55.20,50.20,41.30,44.60,48.00,46.80
27590.00,-51.40,-73.70,58.00,50.00,53.70,55.30,50.30,41.20,44.60,48.10,46.70
27591.00,-51.30,-73.60,58.00,50.00,53.70,55.40,50.30,41.20,44.70,48.10,46.70
27592.00,-51.50,-73.60,58.00,49.90,53.70,55.50,50.20,41.30,44.70,48.10,46.70
27593.00,-51.10,-73.10,58.10,49.90,53.70,55.50,50.20,41.20,44.70,48.20,46.70
27594.00,-51.60,-73.70,57.90,49.80,53.80,55.50,50.30,41.30,44.80,48.20,46.70
27595.00,-51.70,-73.50,58.10,49.80,53.80,55.60,50.30,41.30,44.80,48.20,46.80
27596.00,-51.80,-73.80,58.00,49.80,53.80,55.60,50.30,41.30,44.80,48.30,46.80
27597.00,-51.50,-73.40,58.10,49.70,53.80,55.60,50.30,41.30,44.80,48.40,46.90
27598.00,-51.70,-73.50,58.20,49.70,53.80,55.60,50.30,41.40,44.80,48.40,46.90
27599.00,-51.70,-73.60,58.20,49.70,53.80,55.60,50.30,41.40,44.80,48.50,46.90
27600.00,-51.20,-73.30,58.30,49.70,53.80,55.50,50.30,41.50,44.70,48.50,46.90
27601.00,-51.30,-73.40,58.30,49.70,53.80,55.50,50.30,41.50,44.70,48.50,46.90
27602.00,-51.60,-73.70,58.40,49.70,53.80,55.50,50.40,41.60,44.70,48.60,47.00
27603.00,-51.30,-73.50,58.50,49.70,53.80,55.40,50.40,41.70,44.70,48.60,47.00
27604.00,-51.50,-73.80,58.50,49.80,53.90,55.30,50.40,41.80,44.70,48.60,47.10
27605.00,-51.40,-73.60,58.60,49.80,53.80,55.20,50.40,41.80,44.70,48.50,47.10
27606.00,-51.20,-73.40,58.70,49.80,53.80,55.10,50.40,41.90,44.60,48.50,47.10
27607.00,-51.10,-73.10,58.70,49.80,53.80,54.90,50.30,41.90,44.60,48.50,47.10
27608.00,-51.30,-73.60,58.70,49.90,53.80,54.90,50.30,42.00,44.60,48.40,47.20
27609.00,-50.80,-72.80,58.90,49.90,53.70,54.80,50.30,42.00,44.50,48.40,47.20
27610.00,-51.10,-73.00,58.90,49.90,53.70,54.70,50.30,42.10,44.50,48.40,47.20
27611.00,-50.90,-72.90,58.90,49.90,53.70,54.70,50.30,42.00,44.50,48.40,47.10
27612.00,-51.20,-74.40,58.80,50.00,53.70,54.70,50.30,42.10,44.50,48.40,47.10
27613.00,-51.00,-74.20,58.90,50.00,53.70,54.60,50.30,42.10,44.50,48.40,47.10
27614.00,-50.70,-74.10,58.90,50.00,53.70,54.50,50.30,42.10,44.40,48.30,47.10
27615.00,-50.80,-74.20,58.90,50.00,53.70,54.60,50.30,42.00,44.40,48.30,47.10
27616.00,-50.50,-73.90,59.00,50.00,53.70,54.60,50.30,42.00,44.40,48.30,47.00
27617.00,-51.10,-74.80,58.90,50.00,53.70,54.70,50.30,42.00,44.40,48.30,47.00
27618.00,-50.70,-74.20,58.90,50.00,53.70,54.70,50.30,42.00,44.40,48.20,47.00
27619.00,-50.60,-74.10,58.90,50.00,53.70,54.60,50.30,42.00,44.40,48.20,47.00
27620.00,-50.60,-74.20,58.90,50.10,53.70,54.60,50.30,42.00,44.40,48.20,47.00
27621.00,-50.50,-74.10,58.90,50.10,53.70,54.70,50.20,42.00,44.40,48.20,47.00
27622.00,-50.50,-74.10,58.90,50.10,53.70,54.70,50.20,42.00,44.40,48.20,47.00
27623.00,-50.60,-74.10,58.90,50.10,53.70,54.60,50.30,42.00,44.40,48.20,47.00
27624.00,-51.20,-74.60,58.90,50.10,53.70,54.60,50.30,42.00,44.40,48.20,47.00
27625.00,-50.40,-73.70,59.00,50.00,53.70,54.60,50.20,42.00,44.40,48.20,47.00
27626.00,-50.40,-73.70,58.90,50.00,53.70,54.60,50.20,42.00,44.40,48.20,47.00
27627.00,-50.40,-73.80,58.90,50.00,53.60,54.60,50.20,42.00,44.40,48.20,47.00
27628.00,-50.30,-73.80,58.90,50.00,53.60,54.50,50.20,42.00,44.40,48.30,47.00
27629.00,-50.50,-73.90,59.00,50.00,53.60,54.60,50.30,42.00,44.40,48.30,47.00
27630.00,-50.20,-73.70,58.90,50.00,53.70,54.60,50.30,42.00,44.40,48.30,47.10
27631.00,-49.90,-73.20,59.00,50.00,53.60,54.50,50.30,42.00,44.40,48.30,47.10
27632.00,-50.20,-73.40,58.90,50.00,53.60,54.60,50.30,42.00,44.50,48.40,47.10
27633.00,-50.40,-73.70,58.80,49.90,53.60,54.60,50.30,42.00,44.50,48.40,47.20
27634.00,-50.10,-73.30,58.80,49.90,53.60,54.70,50.20,42.00,44.50,48.40,47.20
27635.00,-50.10,-73.20,58.70,49.80,53.70,54.80,50.30,41.90,44.50,48.40,47.20
27636.00,-50.30,-73.20,58.70,49.80,53.70,55.00,50.30,41.80,44.60,48.50,47.10
27637.00,-50.60,-73.60,58.70,49.80,53.70,55.10,50.30,41.80,44.60,48.50,47.10
27638.00,-50.50,-73.60,58.60,49.80,53.70,55.20,50.30,41.70,44.60,48.50,47.00
27639.00,-50.30,-73.10,58.50,49.80,53.70,55.30,50.30,41.60,44.60,48.50,47.00
27640.00,-50.30,-72.50,58.40,49.70,53.70,55.30,50.30,41.50,44.70,48.50,46.90
27641.00,-50.10,-72.80,58.40,49.70,53.70,55.40,50.20,41.40,44.70,48.50,46.90
27642.00,-50.30,-73.00,58.30,49.70,53.60,55.60,50.20,41.30,44.70,48.40,46.90
27643.00,-50.60,-73.20,58.20,49.70,53.70,55.50,50.20,41.30,44.70,48.30,46.90
27644.00,-50.20,-73.00,58.20,49.70,53.60,55.50,50.20,41.20,44.70,48.30,46.90
27645.00,-50.60,-73.50,58.20,49.80,53.60,55.50,50.20,41.20,44.80,48.20,46.90
27646.00,-50.50,-73.60,58.20,49.80,53.60,55.50,50.20,41.20,44.80,48.20,46.80
27647.00,-50.30,-73.40,58.20,49.80,53.60,55.50,50.20,41.20,44.70,48.10,46.80
27648.00,-50.60,-73.50,58.10,49.80,53.60,55.40,50.20,41.20,44.70,48.10,46.80
27649.00,-50.50,-73.30,58.10,49.80,53.60,55.40,50.20,41.20,44.70,48.10,46.80
27650.00,-50.80,-73.90,58.10,49.90,53.60,55.40,50.20,41.20,44.70,48.10,46.80
27651.00,-50.20,-73.20,58.20,49.90,53.50,55.30,50.10,41.20,44.60,48.00,46.80
27652.00,-49.90,-72.90,58.10,49.90,53.50,55.20,50.10,41.20,44.60,48.00,46.70
27653.00,-50.10,-73.00,58.10,49.90,53.50,55.30,50.10,41.20,44.60,48.00,46.60
27654.00,-50.80,-73.80,58.00,50.00,53.60,55.20,50.20,41.20,44.60,48.00,46.70
27655.00,-50.80,-73.80,58.10,50.00,53.60,55.20,50.20,41.20,44.60,48.00,46.70
27656.00,-50.80,-73.90,58.10,50.00,53.50,55.20,50.20,41.20,44.50,48.00,46.70
27657.00,-51.10,-74.00,58.10,50.00,53.60,55.20,50.20,41.20,44.50,48.00,46.70
27658.00,-50.80,-73.40,58.20,50.00,53.50,55.00,50.20,41.30,44.50,47.90,46.70
27659.00,-50.70,-73.20,58.20,50.00,53.50,55.10,50.10,41.30,44.50,48.00,46.70
27660.00,-50.70,-73.40,58.20,50.00,53.50,55.10,50.10,41.30,44.50,47.90,46.70
27661.00,-50.80,-73.70,58.20,50.00,53.60,55.10,50.10,41.30,44.50,47.90,46.70
27662.00,-50.80,-73.60,58.20,50.00,53.50,55.10,50.10,41.30,44.50,47.90,46.80
27663.00,-50.90,-73.80,58.20,50.00,53.50,55.10,50.20,41.30,44.50,47.90,46.80
27664.00,-51.00,-74.00,58.20,50.00,53.60,55.10,50.20,41.30,44.50,47.90,46.80
27665.00,-51.00,-73.90,58.20,50.00,53.60,55.10,50.10,41.30,44.50,47.90,46.70
27666.00,-51.00,-73.90,58.20,50.00,53.60,55.10,50.10,41.30,44.50,47.90,46.70
27667.00,-50.70,-73.50,58.20,50.00,53.50,55.10,50.10,41.20,44.50,47.90,46.70
27668.00,-50.50,-73.30,58.20,50.00,53.50,55.10,50.10,41.20,44.50,47.90,46.70
27669.00,-50.70,-73.70,58.20,50.00,53.50,55.20,50.10,41.20,44.50,47.90,46.70
27670.00,-50.50,-73.50,58.20,50.00,53.50,55.20,50.10,41.20,44.60,48.00,46.60
27671.00,-50.40,-73.40,58.10,49.90,53.50,55.30,50.10,41.20,44.60,48.00,46.70
27672.00,-50.70,-73.70,58.10,49.90,53.50,55.30,50.10,41.20,44.60,48.00,46.70
27673.00,-51.20,-74.00,58.00,49.80,53.60,55.40,50.20,41.20,44.70,48.00,46.70
27674.00,-51.10,-74.10,58.00,49.80,53.60,55.50,50.20,41.20,44.70,48.10,46.70
27675.00,-51.00,-73.60,58.10,49.70,53.60,55.50,50.20,41.20,44.70,48.10,46.70
27676.00,-50.90,-73.70,58.10,49.70,53.60,55.50,50.20,41.30,44.70,48.20,46.80
27677.00,-50.80,-73.40,58.20,49.60,53.60,55.50,50.20,41.30,44.70,48.30,46.80
27678.00,-50.70,-73.40,58.30,49.60,53.60,55.50,50.20,41.40,44.70,48.30,46.80
27679.00,-50.50,-73.30,58.30,49.60,53.60,55.40,50.20,41.50,44.60,48.40,46.80
27680.00,-50.70,-73.60,58.40,49.60,53.60,55.40,50.20,41.60,44.60,48.50,46.90
27681.00,-50.30,-73.30,58.50,49.60,53.60,55.30,50.20,41.70,44.60,48.50,46.90
27682.00,-50.50,-73.60,58.50,49.60,53.60,55.20,50.20,41.70,44.60,48.50,46.90
27683.00,-50.30,-73.60,58.60,49.70,53.60,55.10,50.20,41.80,44.50,48.40,47.00
27684.00,-50.30,-73.40,58.70,49.70,53.60,55.00,50.20,41.90,44.50,48.40,47.00
27685.00,-50.90,-74.10,58.70,49.70,53.60,54.90,50.20,41.90,44.50,48.30,47.00
27686.00,-50.60,-73.90,58.80,49.70,53.60,54.70,50.20,42.00,44.40,48.30,47.10
27687.00,-50.20,-73.60,58.90,49.80,53.50,54.60,50.20,42.00,44.40,48.30,47.00
27688.00,-50.50,-73.90,58.90,49.80,53.50,54.50,50.20,42.10,44.40,48.20,47.00
27689.00,-50.80,-74.30,58.80,49.80,53.60,54.50,50.20,42.10,44.40,48.10,47.00
27690.00,-50.60,-74.10,58.80,49.90,53.60,54.50,50.20,42.10,44.30,48.10,47.00
27691.00,-50.30,-73.80,58.90,49.90,53.50,54.50,50.10,42.00,44.30,48.10,46.90
27692.00,-50.20,-73.80,58.90,49.90,53.50,54.60,50.10,41.90,44.30,48.00,46.90
27693.00,-50.70,-74.40,58.80,50.00,53.50,54.60,50.10,41.90,44.30,48.00,46.90
27694.00,-50.20,-73.90,58.80,50.00,53.50,54.70,50.10,41.80,44.30,48.00,46.90
27695.00,-50.30,-73.70,58.70,50.00,53.50,54.70,50.10,41.70,44.30,47.90,46.90
27696.00,-50.30,-73.70,58.70,50.00,53.50,54.80,50.10,41.60,44.40,47.90,46.80
27697.00,-50.40,-73.90,58.60,50.00,53.40,54.80,50.10,41.50,44.40,47.90,46.80
27698.00,-50.50,-73.90,58.40,50.00,53.40,54.90,50.10,41.30,44.40,47.90,46.80
27699.00,-50.40,-73.80,58.30,50.00,53.50,54.90,50.10,41.20,44.40,47.90,46.70
27700.00,-50.50,-73.70,58.20,49.90,53.50,55.10,50.10,41.10,44.40,47.90,46.70
27701.00,-50.10,-73.50,58.10,49.90,53.40,55.20,50.10,41.10,44.50,47.90,46.60
27702.00,-50.30,-73.80,58.10,49.80,53.40,55.20,50.10,41.10,44.50,47.90,46.60
27703.00,-49.80,-73.30,58.10,49.80,53.40,55.20,50.10,41.10,44.50,48.00,46.60
27704.00,-50.00,-73.60,58.10,49.80,53.40,55.30,50.00,41.10,44.60,48.00,46.60
27705.00,-49.70,-73.00,58.10,49.70,53.40,55.30,50.00,41.10,44.60,48.00,46.60
27706.00,-50.30,-73.50,58.00,49.70,53.40,55.40,50.10,41.10,44.60,48.00,46.60
27707.00,-49.90,-73.00,58.10,49.70,53.40,55.40,50.10,41.10,44.60,48.00,46.60
27708.00,-50.20,-73.10,58.10,49.70,53.40,55.40,50.10,41.10,44.70,48.10,46.60
27709.00,-50.10,-73.10,58.10,49.60,53.40,55.40,50.10,41.20,44.70,48.10,46.60
27710.00,-49.60,-72.50,58.10,49.60,53.40,55.40,50.10,41.20,44.60,48.10,46.60
27711.00,-50.00,-72.70,58.10,49.60,53.40,55.40,50.10,41.20,44.60,48.20,46.70
27712.00,-50.00,-72.80,58.10,49.60,53.40,55.40,50.10,41.20,44.60,48.20,46.70
27713.00,-49.80,-72.40,58.20,49.60,53.40,55.40,50.10,41.20,44.60,48.20,46.70
27714.00,-50.10,-72.80,58.20,49.60,53.50,55.40,50.10,41.30,44.60,48.30,46.70
27715.00,-50.00,-73.00,58.20,49.60,53.50,55.40,50.10,41.30,44.60,48.30,46.80
27716.00,-49.80,-72.90,58.30,49.60,53.50,55.40,50.10,41.30,44.60,48.30,46.80
27717.00,-50.00,-73.10,58.30,49.60,53.50,55.40,50.10,41.40,44.60,48.40,46.80
27718.00,-49.90,-73.10,58.30,49.60,53.50,55.30,50.20,41.40,44.60,48.40,46.80
27719.00,-50.00,-73.20,58.30,49.60,53.50,55.30,50.20,41.50,44.60,48.40,46.80
27720.00,-49.90,-73.00,58.40,49.60,53.50,55.30,50.20,41.50,44.60,48.40,46.80
27721.00,-49.90,-72.90,58.40,49.60,53.50,55.30,50.20,41.50,44.60,48.40,46.80
27722.00,-49.90,-72.80,58.40,49.60,53.50,55.30,50.20,41.50,44.60,48.40,46.80
27723.00,-50.00,-73.00,58.40,49.60,53.50,55.30,50.20,41.50,44.60,48.40,46.80
27724.00,-50.20,-73.40,58.30,49.60,53.50,55.30,50.20,41.60,44.60,48.40,46.90
27725.00,-49.80,-72.80,58.40,49.60,53.50,55.20,50.20,41.60,44.50,48.40,46.80
27726.00,-49.80,-73.10,58.40,49.60,53.50,55.20,50.20,41.60,44.50,48.40,46.80
27727.00,-50.20,-73.30,58.30,49.60,53.50,55.20,50.20,41.60,44.50,48.40,46.90
27728.00,-49.90,-73.00,58.40,49.60,53.50,55.20,50.20,41.60,44.60,48.40,46.80
27729.00,-49.30,-72.40,58.50,49.60,53.50,55.20,50.20,41.60,44.50,48.40,46.80
27730.00,-49.70,-72.90,58.40,49.60,53.50,55.20,50.20,41.60,44.50,48.40,46.80
27731.00,-49.40,-72.80,58.40,49.60,53.40,55.20,50.20,41.50,44.50,48.40,46.80
27732.00,-49.80,-73.20,58.30,49.60,53.40,55.30,50.20,41.50,44.50,48.40,46.80
27733.00,-49.70,-72.90,58.30,49.60,53.50,55.30,50.20,41.50,44.50,48.40,46.80
27734.00,-49.80,-72.70,58.30,49.60,53.40,55.30,50.20,41.50,44.60,48.40,46.80
27735.00,-49.10,-71.90,58.40,49.60,53.40,55.30,50.10,41.40,44.50,48.40,46.80
27736.00,-49.40,-72.20,58.30,49.60,53.40,55.30,50.10,41.40,44.50,48.40,46.80
27737.00,-49.60,-72.00,58.30,49.60,53.40,55.30,50.10,41.40,44.60,48.40,46.80
27738.00,-49.30,-72.10,58.20,49.60,53.40,55.30,50.10,41.30,44.60,48.30,46.80
27739.00,-49.60,-72.50,58.20,49.60,53.40,55.40,50.10,41.20,44.60,48.20,46.70
27740.00,-49.40,-73.00,58.20,49.60,53.30,55.40,50.00,41.20,44.60,48.20,46.70
27741.00,-49.80,-74.10,58.10,49.60,53.40,55.30,50.10,41.20,44.60,48.20,46.70
27742.00,-49.70,-73.90,58.10,49.60,53.40,55.40,50.10,41.20,44.60,48.10,46.70
27743.00,-50.00,-74.30,58.10,49.60,53.40,55.40,50.10,41.10,44.60,48.10,46.70
27744.00,-49.70,-74.00,58.00,49.60,53.40,55.40,50.10,41.10,44.60,48.10,46.60
27745.00,-49.50,-73.90,58.00,49.60,53.30,55.40,50.00,41.10,44.60,48.00,46.60
27746.00,-49.30,-73.90,58.00,49.70,53.30,55.40,50.00,41.10,44.60,48.00,46.60
27747.00,-49.80,-74.40,57.90,49.70,53.30,55.40,50.10,41.10,44.60,48.00,46.60
27748.00,-49.80,-74.50,58.00,49.70,53.30,55.30,50.00,41.10,44.60,48.00,46.60
27749.00,-49.40,-74.10,58.00,49.70,53.30,55.30,50.00,41.00,44.50,47.90,46.60
27750.00,-48.80,-73.50,58.10,49.80,53.30,55.20,50.00,41.10,44.50,47.90,46.60
27751.00,-49.80,-74.30,58.00,49.80,53.30,55.20,50.00,41.00,44.50,47.90,46.60
27752.00,-49.50,-74.00,58.10,49.80,53.30,55.10,50.10,41.00,44.50,47.90,46.60
27753.00,-49.80,-74.40,58.10,49.80,53.30,55.10,50.10,41.00,44.50,47.80,46.60
27754.00,-49.30,-73.90,58.20,49.80,53.30,55.00,50.00,41.10,44.40,47.80,46.60
27755.00,-49.20,-73.90,58.20,49.80,53.30,55.00,50.00,41.10,44.40,47.80,46.60
27756.00,-49.90,-74.80,58.10,49.80,53.30,54.90,50.00,41.10,44.40,47.80,46.60
27757.00,-49.40,-74.20,58.20,49.90,53.30,54.90,50.00,41.10,44.30,47.80,46.60
27758.00,-49.50,-74.10,58.20,49.90,53.30,54.90,50.00,41.20,44.30,47.80,46.70
27759.00,-49.90,-74.60,58.20,49.90,53.30,54.90,50.00,41.20,44.30,47.80,46.70
27760.00,-49.70,-74.30,58.30,49.90,53.30,54.80,50.00,41.20,44.30,47.80,46.70
27761.00,-49.80,-74.30,58.30,50.00,53.30,54.80,50.00,41.20,44.30,47.80,46.70
27762.00,-49.70,-74.20,58.30,49.90,53.30,54.80,50.00,41.20,44.30,47.80,46.70
27763.00,-49.90,-74.30,58.30,49.90,53.30,54.80,50.00,41.20,44.30,47.80,46.70
27764.00,-50.00,-74.30,58.30,49.90,53.30,54.80,50.00,41.20,44.30,47.80,46.70
27765.00,-49.90,-74.40,58.30,49.90,53.30,54.80,50.00,41.20,44.30,47.80,46.70
27766.00,-49.80,-74.30,58.30,49.90,53.30,54.80,50.00,41.20,44.30,47.80,46.70
27767.00,-49.70,-74.10,58.30,49.90,53.30,54.90,50.00,41.10,44.30,47.80,46.60
27768.00,-50.10,-74.60,58.20,49.90,53.30,55.10,50.00,41.10,44.40,47.80,46.60
27769.00,-50.00,-74.30,58.20,49.80,53.30,55.00,50.00,41.10,44.40,47.80,46.60
27770.00,-50.00,-74.40,58.10,49.80,53.30,55.10,50.00,41.00,44.40,47.80,46.60
27771.00,-49.90,-74.20,58.10,49.80,53.30,55.10,50.00,41.00,44.40,47.80,46.50
27772.00,-49.90,-73.90,58.00,49.80,53.30,55.20,50.00,41.00,44.50,47.80,46.50
27773.00,-50.10,-74.10,58.00,49.70,53.30,55.30,50.00,41.00,44.50,47.90,46.50
27774.00,-50.00,-73.80,58.00,49.70,53.30,55.30,50.00,41.00,44.60,47.90,46.50
27775.00,-49.80,-73.40,58.10,49.60,53.30,55.40,50.00,41.00,44.60,48.00,46.50
27776.00,-49.90,-73.30,58.10,49.60,53.30,55.40,50.00,41.10,44.60,48.00,46.50
27777.00,-49.60,-73.30,58.10,49.60,53.30,55.40,50.00,41.10,44.60,48.00,46.60
27778.00,-50.20,-73.90,58.10,49.50,53.40,55.40,50.10,41.10,44.60,48.10,46.60
27779.00,-50.00,-73.90,58.10,49.50,53.30,55.40,50.00,41.20,44.60,48.20,46.70
27780.00,-49.70,-74.10,58.30,49.50,53.40,55.40,50.00,41.30,44.50,48.30,46.70
27781.00,-49.30,-73.20,58.40,49.50,53.30,55.20,50.10,41.40,44.50,48.30,46.70
27782.00,-49.50,-73.70,58.40,49.50,53.40,55.20,50.10,41.50,44.50,48.30,46.70
27783.00,-49.60,-73.70,58.50,49.50,53.40,55.30,50.10,41.50,44.40,48.30,46.80
27784.00,-49.70,-73.70,58.50,49.60,53.40,55.10,50.10,41.60,44.40,48.30,46.80
27785.00,-50.00,-73.70,58.60,49.60,53.40,54.90,50.10,41.70,44.40,48.30,46.90
27786.00,-49.90,-73.60,58.70,49.60,53.40,54.70,50.10,41.80,44.40,48.20,46.90
27787.00,-49.80,-73.70,58.70,49.60,53.30,54.60,50.10,41.80,44.30,48.20,46.90
27788.00,-49.80,-73.70,58.80,49.70,53.30,54.50,50.10,41.80,44.30,48.20,46.90
27789.00,-49.60,-73.90,58.80,49.70,53.30,54.50,50.10,41.90,44.30,48.10,46.90
27790.00,-49.70,-73.70,58.80,49.70,53.30,54.40,50.10,41.90,44.30,48.10,46.90
27791.00,-49.30,-73.30,58.80,49.80,53.30,54.40,50.00,41.80,44.20,48.10,46.80
27792.00,-49.60,-73.60,58.80,49.80,53.30,54.50,50.00,41.80,44.20,48.00,46.80
27793.00,-49.40,-73.10,58.70,49.80,53.30,54.50,50.00,41.80,44.20,48.00,46.80
27794.00,-49.10,-72.80,58.70,49.80,53.20,54.50,49.90,41.70,44.20,47.90,46.80
27795.00,-49.70,-73.60,58.60,49.80,53.20,54.60,50.00,41.60,44.20,47.80,46.80
27796.00,-49.30,-73.30,58.60,49.90,53.20,54.60,49.90,41.50,44.20,47.70,46.70
27797.00,-49.10,-73.00,58.60,49.90,53.20,54.60,49.90,41.40,44.20,47.70,46.70
27798.00,-49.40,-73.20,58.50,49.90,53.20,54.70,49.90,41.30,44.20,47.70,46.70
27799.00,-49.70,-73.50,58.30,49.80,53.20,54.70,49.80,41.20,44.30,47.70,46.60
27800.00,-49.50,-73.20,58.20,49.80,53.20,54.80,49.80,41.10,44.30,47.70,46.60
27801.00,-49.60,-73.30,58.10,49.80,53.20,54.90,49.90,41.00,44.30,47.70,46.60
27802.00,-49.70,-73.30,58.00,49.80,53.20,55.00,49.90,41.00,44.40,47.70,46.60
27803.00,-49.70,-74.90,58.00,49.70,53.20,55.10,49.90,40.90,44.40,47.80,46.60
